0 -0.150391 0.00178541
1 0.024268 0.181975
2 0.715617 0.184882
3 0.224547 0.204378
4 1.00468 0.194319
5 0.383616 0.252931
6 0.628646 0.214466
7 0.203578 0.207453
8 0.617192 0.193544
9 0.206093 0.189969
10 0.395363 0.211602
11 0.285888 0.194181
12 0.205777 0.190094
13 0.330868 0.137678
14 0.139499 0.135858
15 0.180487 0.223557
16 0.421703 0.163615
17 0.303673 0.166401
18 0.498465 0.185132
19 0.417002 0.150215
20 0.16494 0.158269
21 0.69884 0.173431
22 0.324899 0.15598
23 0.432912 0.150298
24 0.345882 0.137868
25 0.218353 0.135799
26 0.313085 0.156373
27 0.4315 0.133005
28 0.261043 0.14087
29 0.399184 0.119195
30 0.449301 0.135966
31 0.482172 0.135162
32 0.607293 0.154318
33 0.372709 0.121345
34 -0.0931274 0.143576
35 0.268273 0.182277
36 0.216189 0.149759
37 -0.126955 0.140942
38 0.280297 0.172785
39 0.257628 0.144854
40 0.272168 0.184727
41 0.534446 0.148114
42 0.267306 0.13814
43 0.337788 0.153047
44 0.515011 0.169188
45 0.488904 0.135324
46 0.0433912 0.170842
47 0.134528 0.159166
48 0.367281 0.120773
49 0.445401 0.104243
50 0.511584 0.130974
51 0.105909 0.162346
52 -0.12938 0.137312
53 0.51308 0.159267
54 0.298924 0.135362
55 0.316798 0.0995907
56 0.174901 0.0866034
57 0.38137 0.145223
58 0.090634 0.120217
59 0.43002 0.0908679
60 0.528875 0.105912
61 0.259443 0.156465
62 0.590029 0.102153
63 0.345281 0.110924
64 0.36762 0.124377
65 0.439295 0.141605
66 0.159698 0.140677
67 0.319924 0.166929
68 0.53758 0.131692
69 0.524775 0.12746
70 0.257335 0.130988
71 0.437855 0.100221
72 0.278719 0.130176
73 0.26708 0.111488
74 0.478819 0.165685
75 0.372158 0.126838
76 0.303861 0.0924272
77 0.242332 0.110774
78 0.265275 0.142452
79 0.214278 0.120636
80 0.00548751 0.12018
81 0.385954 0.134102
82 0.464479 0.0940159
83 0.180797 0.110104
84 0.45064 0.129541
85 0.134213 0.14609
86 0.459187 0.102855
87 0.103834 0.145158
88 0.366325 0.106349
89 0.458191 0.0937356
90 0.314427 0.098697
91 -0.0808764 0.100608
92 0.194555 0.126979
93 0.443914 0.134655
94 0.345439 0.117638
95 0.345809 0.0772911
96 0.396475 0.147865
97 0.508838 0.118208
98 0.332921 0.100227
99 0.19769 0.130848
100 0.507658 0.133948
101 0.523468 0.140872
102 0.26386 0.0984815
103 0.627161 0.127036
104 0.495037 0.119932
105 0.177479 0.117498
106 0.0970178 0.113509
107 0.176152 0.11133
108 0.436471 0.130033
109 0.352048 0.14561
110 0.106431 0.123813
111 -0.00259559 0.14111
112 0.193251 0.131558
113 0.340438 0.124663
114 0.317439 0.107457
115 0.388466 0.113955
116 0.0901988 0.118297
117 0.249106 0.136857
118 0.288467 0.105809
119 0.354921 0.148929
120 0.345831 0.128895
121 0.257297 0.115452
122 0.275394 0.106489
123 0.367269 0.124705
124 0.344226 0.140838
125 0.362546 0.14248
126 0.466339 0.0792651
127 0.335027 0.105727
128 0.229075 0.108415
129 0.589228 0.12617
130 0.422625 0.134186
131 0.112717 0.116198
132 0.297239 0.139863
133 0.379064 0.113314
134 0.325822 0.0994127
135 0.415054 0.120658
136 0.348756 0.116818
137 0.282532 0.0955927
138 0.388153 0.124989
139 0.220652 0.0606892
140 0.422409 0.0876483
141 0.413858 0.0842254
142 0.537905 0.11768
143 0.00457667 0.136962
144 0.417185 0.108872
145 0.174031 0.0922987
146 0.0631763 0.105317
147 0.176925 0.106675
148 0.262072 0.136085
149 0.185716 0.129466
150 0.228906 0.102801
151 0.266605 0.100376
152 0.242451 0.097449
153 0.550874 0.132891
154 0.30488 0.146509
155 0.393393 0.0997706
156 0.28804 0.12515
157 0.315466 0.0816765
158 0.134827 0.133075
159 0.350031 0.11225
160 0.256871 0.133255
161 0.237479 0.139614
162 0.366843 0.126467
163 0.28502 0.119192
164 0.488622 0.0933379
165 0.11872 0.118506
166 0.347767 0.116629
167 0.324541 0.109788
168 0.413544 0.118618
169 0.17908 0.096716
170 0.318001 0.103489
171 0.294327 0.0937533
172 0.481555 0.140121
173 0.240022 0.146053
174 0.452199 0.10715
175 0.348404 0.0760106
176 -0.000723305 0.110592
177 0.31043 0.110679
178 0.202525 0.125479
179 0.0860711 0.127818
180 0.338575 0.105952
181 0.405257 0.0959826
182 0.476135 0.112043
183 0.423854 0.087137
184 0.488037 0.118666
185 0.698028 0.116198
186 0.538433 0.1493
187 0.101708 0.125514
188 0.205535 0.107379
189 0.294556 0.114964
190 0.247584 0.132149
191 0.412946 0.140245
192 0.413475 0.159492
193 0.34707 0.11258
194 0.294938 0.129971
