0 -0.760586 0.0040999
1 -0.760939 0.00390367
2 -0.761315 0.00384775
3 -0.761475 0.00386412
4 -0.762677 0.00397239
5 -0.762256 0.00378844
6 -0.76325 0.00369261
7 -0.765145 0.00354855
8 -0.76503 0.00402251
9 -0.765709 0.00401457
10 -0.765819 0.00428125
11 -0.76548 0.00416633
12 -0.766473 0.00373546
13 -0.766574 0.00398199
14 -0.767249 0.00397555
15 -0.767691 0.00364732
16 -0.768588 0.00320036
17 -0.767928 0.00345617
18 -0.76801 0.00338379
19 -0.768852 0.0032959
20 -0.769812 0.00313787
21 -0.769331 0.00329263
22 -0.769699 0.00317779
23 -0.770011 0.00335951
24 -0.769772 0.00315148
25 -0.769405 0.00333844
26 -0.770548 0.00319119
27 -0.771083 0.00305543
28 -0.77139 0.00296538
29 -0.770998 0.00295613
30 -0.770143 0.00304982
31 -0.771141 0.00297731
32 -0.771849 0.00308294
33 -0.771916 0.00304946
34 -0.772997 0.00295782
35 -0.773393 0.00308967
36 -0.772492 0.00295879
37 -0.773324 0.00311351
38 -0.772955 0.00305099
39 -0.772303 0.0029664
40 -0.772407 0.00279081
41 -0.773967 0.00277684
42 -0.77544 0.00253766
43 -0.775988 0.00259282
44 -0.775987 0.0025965
45 -0.775447 0.00242895
46 -0.774229 0.00265781
47 -0.776249 0.00261981
48 -0.775725 0.00274525
49 -0.775468 0.00267081
50 -0.775869 0.00278564
51 -0.776728 0.00266841
52 -0.776793 0.00271198
53 -0.776798 0.00292079
54 -0.775367 0.00302192
55 -0.775951 0.00338237
56 -0.775346 0.00340507
57 -0.775254 0.00326647
58 -0.775137 0.00301226
59 -0.774967 0.0033302
60 -0.775446 0.00308007
61 -0.776334 0.00312181
62 -0.776043 0.00316129
63 -0.775273 0.00312209
64 -0.775964 0.00309732
65 -0.776536 0.00305913
66 -0.776982 0.00315388
67 -0.777505 0.00297247
68 -0.777299 0.00288093
69 -0.777194 0.00268396
70 -0.776825 0.00266761
71 -0.776497 0.00272066
72 -0.775824 0.002862
73 -0.776454 0.00271987
74 -0.775362 0.0025675
75 -0.77467 0.00280393
76 -0.774288 0.00300692
77 -0.772857 0.00312965
78 -0.772536 0.00309308
79 -0.77231 0.00320997
80 -0.77328 0.00290644
81 -0.773414 0.00293097
82 -0.772598 0.00303033
83 -0.772927 0.00298515
84 -0.77383 0.00313916
85 -0.773601 0.0031455
86 -0.772727 0.0030871
87 -0.772553 0.00291663
88 -0.772664 0.00294236
89 -0.771941 0.00286914
90 -0.77147 0.00278938
91 -0.771733 0.00286042
92 -0.771675 0.00278333
93 -0.771658 0.00277104
94 -0.772096 0.00256125
95 -0.772228 0.0024333
96 -0.77255 0.00232128
97 -0.773397 0.00234001
98 -0.772974 0.00227034
99 -0.772874 0.00229392
100 -0.774114 0.0024109
101 -0.774704 0.00235367
102 -0.773944 0.00210556
103 -0.774193 0.00207999
104 -0.773892 0.0022717
105 -0.773879 0.00217154
106 -0.774002 0.00227846
107 -0.774011 0.00235786
108 -0.77298 0.0021775
109 -0.773006 0.00208722
110 -0.773396 0.00227563
111 -0.773177 0.00245453
112 -0.773527 0.00249145
113 -0.773404 0.00248138
114 -0.77357 0.00259221
115 -0.773837 0.00260086
116 -0.77399 0.00257681
117 -0.774821 0.00255644
118 -0.774932 0.00246988
119 -0.774657 0.00261659
120 -0.774826 0.00256354
121 -0.775526 0.00252298
122 -0.774018 0.00268724
123 -0.775226 0.002808
124 -0.775184 0.00284475
125 -0.774854 0.00275526
126 -0.774219 0.00307488
127 -0.77333 0.0028705
128 -0.774218 0.00269405
129 -0.77531 0.00243794
130 -0.777309 0.00227178
131 -0.777089 0.00226396
132 -0.777225 0.0022481
133 -0.776954 0.00236269
134 -0.777225 0.00205063
135 -0.777434 0.00222538
136 -0.778608 0.0024127
137 -0.779008 0.00239859
138 -0.779148 0.00255893
139 -0.77987 0.00238258
140 -0.781302 0.00247156
141 -0.782129 0.00232836
142 -0.781735 0.00264284
143 -0.782521 0.00239156
144 -0.782945 0.00237784
145 -0.782682 0.00242256
146 -0.782614 0.00267938
147 -0.782514 0.00280649
148 -0.782215 0.00266676
149 -0.782016 0.00284168
150 -0.782271 0.00281867
151 -0.781579 0.00290932
152 -0.780858 0.0029401
153 -0.78126 0.00295336
154 -0.780918 0.0029273
155 -0.780503 0.00262931
156 -0.780265 0.00249981
157 -0.780161 0.00234483
158 -0.778949 0.0021935
159 -0.779041 0.00219706
160 -0.779228 0.00229734
161 -0.778643 0.00208971
162 -0.7788 0.0019663
163 -0.77945 0.00208875
164 -0.779387 0.00200724
165 -0.779272 0.00218474
166 -0.7791 0.00206354
167 -0.780058 0.00204806
168 -0.779592 0.00234285
169 -0.778582 0.00217696
170 -0.778973 0.00209811
171 -0.779012 0.00193038
172 -0.779735 0.00195916
173 -0.778535 0.00189434
174 -0.778361 0.00206214
175 -0.778034 0.00209243
176 -0.778451 0.00216971
177 -0.77846 0.00229571
178 -0.778905 0.00228949
179 -0.778821 0.00238144
180 -0.77934 0.00248807
181 -0.778898 0.00245343
182 -0.778595 0.00232567
183 -0.778152 0.00235579
184 -0.778837 0.00245941
185 -0.778518 0.00229386
186 -0.778285 0.0020961
187 -0.777693 0.00185863
188 -0.778102 0.00191385
189 -0.778014 0.00179259
190 -0.777544 0.00162313
191 -0.778491 0.00148385
192 -0.778686 0.00139371
193 -0.778642 0.00145281
194 -0.77872 0.00180274
195 -0.779141 0.00188434
196 -0.779529 0.00185265
197 -0.778976 0.00187338
198 -0.779309 0.00199873
199 -0.779036 0.00206656
200 -0.780245 0.00211605
201 -0.780953 0.00205325
202 -0.780904 0.00201484
203 -0.78174 0.00183339
204 -0.781063 0.00213432
205 -0.780009 0.00198133
206 -0.780733 0.0019887
207 -0.780369 0.00205394
208 -0.780568 0.00216423
209 -0.781112 0.00228319
210 -0.780628 0.00226592
211 -0.779746 0.00232798
212 -0.779767 0.0023296
213 -0.780842 0.00226883
214 -0.780911 0.00217882
215 -0.780743 0.00201224
216 -0.781325 0.00222082
217 -0.78033 0.00222588
218 -0.780393 0.00215941
219 -0.78054 0.00228616
220 -0.779193 0.00206872
221 -0.778796 0.00210322
222 -0.779852 0.0019096
223 -0.780392 0.00196055
224 -0.778674 0.00202474
225 -0.779131 0.0022025
226 -0.77866 0.00183521
227 -0.778864 0.00190076
228 -0.778969 0.00203496
229 -0.778828 0.00185281
230 -0.778603 0.00184115
231 -0.777823 0.00193306
232 -0.777555 0.00207807
233 -0.777647 0.00232572
234 -0.777059 0.00238108
235 -0.776204 0.0026008
236 -0.776365 0.00270199
237 -0.775241 0.00275545
238 -0.77638 0.00292404
239 -0.776024 0.00321577
240 -0.776048 0.00314553
241 -0.776442 0.00313108
242 -0.776268 0.00328051
243 -0.775484 0.00333993
244 -0.775706 0.00322765
245 -0.776056 0.00315342
246 -0.776205 0.00314519
247 -0.776714 0.00327557
248 -0.775849 0.00308971
249 -0.776855 0.0033982
250 -0.777534 0.00337744
251 -0.777136 0.00316764
252 -0.776951 0.00301102
253 -0.776973 0.0028913
254 -0.776681 0.00267249
255 -0.776512 0.00276751
256 -0.775704 0.00275935
257 -0.775467 0.00264002
258 -0.775618 0.00241749
259 -0.775762 0.00251144
260 -0.775326 0.00260673
261 -0.775035 0.00258145
262 -0.77563 0.00232628
263 -0.775397 0.00245091
264 -0.776365 0.00259973
265 -0.776897 0.00259357
266 -0.776859 0.0029857
267 -0.777138 0.00280369
268 -0.776907 0.00261307
269 -0.776658 0.00245682
270 -0.777512 0.00267741
271 -0.776424 0.00254542
272 -0.776413 0.00270677
273 -0.775631 0.00267204
274 -0.775892 0.002822
275 -0.77506 0.00305888
276 -0.775342 0.00316023
277 -0.775554 0.00303049
278 -0.775839 0.00293849
279 -0.776649 0.00287696
280 -0.776816 0.00288739
281 -0.775366 0.00267822
282 -0.774639 0.0025973
283 -0.774335 0.00257826
284 -0.773629 0.00274795
285 -0.773895 0.0028572
286 -0.774248 0.00292289
287 -0.773444 0.00295077
288 -0.771454 0.00315024
289 -0.770834 0.0030749
290 -0.770455 0.00313075
291 -0.77136 0.00299573
292 -0.770408 0.0029545
293 -0.770507 0.00303309
294 -0.768999 0.00268502
295 -0.768398 0.00266063
296 -0.768389 0.00272204
297 -0.767375 0.00280364
298 -0.767802 0.00293341
299 -0.766137 0.00316389
